product_id,language_id,name
7681,2,"نيفيا مزيل العرق بلاك ايند وائيت سيلكى سموت 150 مل"
7682,1,"Nivea Invisible Black & White Deodorant Spray 150ml"
7682,2,"نيفيا إنفيزيبل مزيل الرائحة العرق بلك اند وائيت 150 مل"
7683,1,"Nivea Black & White Silky Smooth Deodorant Spray 150ml"
7683,2,"نيفيا مزيل العرق بلاك ايند وائيت سيلكى سموت 150 مل"
7684,1,"Nivea Men Fresh Sensation Deodorant Spray 150ml"
7684,2,"نيفيا بخاخ مزيل عرق عربي 150 مل رجال فريش سينسيشن"
7685,1,"Invisible Dry Deodorant Spray 150ml"
7685,2,"بخاخ مزيل العرق الجاف غير المرئي 150 مل"
7686,1,"Signal Complete Natural Herbs Toothpaste 75ml"
7686,2,"سيجنال كومبليت  معجون أسنان أعشاب طبيعية 75 مل"
7687,1,"Signal Complete Toothpaste Pink Salt & Chamomile 75ml"
7687,2,"سيجنال معجون اسنان كمبليت الملح الوردي و البابونج 75 مل"
7688,1,"Signal Integral 8 Toothpaste with Sodium Bicarbonate - 75ml"
7688,2,"سيجنال معجون الاسنان المتكامل 8 بيكربونات الصوديوم 75مل"
7689,1,"Kundal Daily Watery Hydrating Sunscreen 40ml"
7689,2,"كوندال واقي شمس المرطب المائي اليومي 40 مل"
7690,1,"Urex Intimate Care Wash with Iris Extract - 300 ml"
7690,2,"يوركس غسول العناية الشخصية خلاصة زهرة السوسن - 300 مل"
7691,1,"Urex Intimate Care Wash with Chamomile Extract - 300 ml"
7691,2,"يوركس غسول العناية الشخصية مع خلاصة البابونج - 300 مل"
7692,1,"Urex Personal Care Wash with Oat Extract - 300 ml"
7692,2,"يوركس غسول العناية الشخصية خلاصة الشوفان - 300 مل"
7693,1,"Armaf Beauty Glide It Creamy Eyeliner Kohl Pencil - Snow"
7693,2,"ارماف بيوتي محدد عيون قلم كحل كريمي جلايد ات - سنو"
7694,1,"Armaf Beauty Extra Mile Lengthening Mascara, 8 ml"
7694,2,"ماسكارا إكسترا مايل لإطالة الرموش من ارماف بيوتي , 8 مل"
7695,1,"Armaf Beauty Lengthening and Curling Mascara - Black"
7695,2,"مسكرة لتطويل الرموش وتجعيدها من ارماف بيوتي , اسود"
7696,1,"Armaf Beauty Professional Eyeshadow Brush Set, Nos. 06, 07 & 08 - 3 Pieces"
7696,2,"مجموعة فرش ظلال العيون الاحترافية من ارماف بيوتي , رقم 06 و07 و08 3 قطع"
7697,1,"Huggies Extra Care Diapers Size 4 - 68 Diapers"
7697,2,"هجيز حفايض عناية فائقة مقاس ( 4 ) عدد 68 حفاضة"
7698,1,"Huggies Extra Care Diapers Size 3 - 76 Diapers"
7698,2,"هجيز حفائض عناية فائقة مقاس 3 - 76 حفاضة"
7699,1,"Huggies – Jumbo Pack Baby Diapers Size 4+ (64 Count)"
7699,2,"هاجيز – حفاضات جامبو باك للأطفال مقاس إضافي (+4) 64 حبة"
7700,1,"Huggies Extra Care Diapers Size 5 - 60 Diapers"
7700,2,"هجيز حفائض عناية فائقة مقاس 5 - 60 حفاضة"
7701,1,"Huggies Extra Care Diapers Size 6 - 42 Diapers"
7701,2,"هجيز حفائض عناية فائقة مقاس 6 - 42 حفاضة"
7702,1,"Huggies Extra Care Diapers Size 1 - 64 Diapers"
7702,2,"هجيز حفائض عناية فائقة مقاس 1 - 64 حفاضة"
7703,1,"Huggies Extra Care Diapers Size 2 - 64 Diapers"
7703,2,"هجيز حفائض عناية فائقة مقاس 2 - 64 حفاضة"
7704,1,"Nutri V Apple Cider Vinegar Weight Loss Supplement Gummies - 60 Pieces"
7704,2,"جاميز مكمل غذائي لنقص الوزن بنكهة خل التفاح الطبيعي من نيوتري في - 60 قطعة"
7705,1,"Medical Alcohol Swabs, 100 Pieces Pack"
7705,2,"مسحات كحولية طبية, عبوة 100 قطعة"
7706,1,"Armaf Beauty Parfait Fix Fair Compact Powder, 8g"
7706,2,"بودرة مضغوطة بارفايت فيكس فير من ارماف بيوتي ، 8 جرام"
7707,1,"Armaf Beauty Matte Max High Cover Concealer - Beige"
7707,2,"كونسيلر مات ماكس هاي كوفر من أرماف بيوتي , بيج"
7708,1,"Armaf Beauty Max High Coverage Matte Foundation with SPF 20, Chestnut 30ml"
7708,2,"كريم أساس مطفي ماكس هاي كوفريدج بعامل حماية من الشمس 20 من أرماف بيوتي , شيست نت 30 مل"
7709,1,"Eucerin Anti-Pigment Night Cream 50ml"
7709,2,"يوسيرين كريم ليلي للوجه ضد التصبغ 50 مل"
7710,1,"LOVERTE Multi-Purpose Moisturizer - Grapefruit Flavor, 15ml"
7710,2,"رطب متعدد الاستخدامات بنكهة الجريب فروت، 15 مل | LOVERTE"
7711,1,"Q+A - Vitamin C Brightening Serum 30ml"
7711,2,"كيو+اي - سيروم فيتامين سي لتفتيح البشرة 30 مل"
7712,1,"Q+A - Hyaluronic Acid Hydrating Cleanser 125ml"
7712,2,"كيو+اي - غسول مرطب بحمض الهيالورونيك 125 مل"
7713,1,"Q+A - Ceramide Body Lotion - Moisturizing & Nourishing - 250ml"
7713,2,"كيو+اي - لوشن مرطب ومغذي للجسم بالسيراميد - 250 مل"
7714,1,"Bioclin Bio-Squam Anti-Dandruff Shampoo for Oily Dandruff 200ml"
7714,2,"شامبو بيوسكوام مضاد للقشرة الدهنية من بيوكلين 200مل"
7715,1,"Q+A - Niacinamide Daily Toner 100ml"
7715,2,"كيو+اي - نياسيناميد تونر يومي 100 مل"
7716,1,"Beauty System Advanced Mouthwash Capsules, Mint Flavor, 13 ml × 20"
7716,2,"غسول فم بالكبسولات المتطورة بنكهة النعناع من بيوتي سيستم , 13 مل × 20"
7717,1,"Il Salone Protein Shampoo 500ml + Hair Mask 250ml"
7717,2,"إل صالون شامبو 500مل + ماسك الشعر 250مل بالبروتين"
7718,1,"Fair & White Vitamin C Brightening Serum - 30ml"
7718,2,"سيروم مفتح للبشرة غني بفيتامين سي من فير أند وايت - 30 مل"
7719,1,"Fair & White Vitamin C Skin Brightening Cream - 50ml"
7719,2,"كريم فيتامين سي لتفتيح البشرة من فير اند وايت - 50 مل"
7720,1,"Pharma C Anti-Wrinkle Face Serum 30ml"
7720,2,"سيروم فارما سي المضاد للتجاعيد للوجه 30 مل"
7721,1,"La Roche-Posay Lipikar Syndet AP+ Creamy Wash for Extra Dry Skin - 400ml"
7721,2,"غسول كريمي للبشرة شديدة الجفاف ليبيكار سيندت اي بي بلس من لاروش بوزيه - 400مل"
7724,1,"Depend Super Quick Nail Polish Remover 250ml"
7724,2,"ديبند مزيل طلاء اظافر سريع جدا 250 مل"
7725,1,"Moisturizing and Softening Shaving Gel with Aloe Vera and Jojoba Oil"
7725,2,"جل حلاقة مرطب ومنعم للبشرة بخلاصة الصبار و زيت الجوجوبا ..."
7727,1,"Aali Al Maqam Perfume 200ml"
7727,2,"عطر عالي المقام 200مل"
7728,1,"Agiva Raspberry Vinegar Anti-Dandruff & Hair Strengthening - 400ml"
7728,2,"خل التوت ضد قشرة الراس ومقوي للشعر من اجيفا - 400 مل"
7729,1,"Regaine Hair Loss Treatment Foam for Men 5% - 73ml"
7729,2,"ريجين رغوة لعلاج تساقط الشعر للرجال 5% - 73 مللي"
7730,1,"Naturel Core Hazel Lenses - Monthly"
7730,2,"عدسات ناتشورال كور هازل-شهريه"
7731,1,"Essence Makeup Fixing Spray | Lightweight Formula"
7731,2,"بخاخ تثبيت المكياج ايسنس | خفيف على البشرة"
7732,1,"CeraVe Moisturizing Cream for Dry Skin - 340g"
7732,2,"كريم مرطب للبشرة الجافة من سيرافي 340ج"
7733,1,"Pure Life Women's Disposable Panties for Period and Travel, 7 Pieces, Size 3XL"
7733,2,"بيور لايف كالوتات نسائية للدورة الشهرية والسفر ،7كالوتات،مقاس3XL"
7734,1,"Titanio Water Flosser Oral Irrigator - 230ml Capacity"
7734,2,"تيتانيو جهاز خيط مائي لتنظيف الأسنان بالمياه سعة 230 مل"
7735,1,"Waterproof Rechargeable Electric Water Flosser - 230ml USB"
7735,2,"منظف ​​أسنان كهربائي مقاوم للماء وقابل لإعادة الشحن عبر 230مل  USB"
7736,1,"Jergens Oud Softening Lotion - Intensive Moisturizing - 400ml"
7736,2,"جرجنز لوشن العود المنعم - ترطيب مكثف-400 مل"
7737,1,"Jergens Ultra Hydrating Overnight Repair Nightly Restoring Lotion 400ml"
7737,2,"جرجنز لوشن ترطيب مكثف اصلاح البشرة خلال الليل 400 مل"
7738,1,"Jergens Daily Moisture Lotion 400ml"
7738,2,"لوشن جرجنز ترطيب يومي 400 مل"
7739,1,"Jergens Original Scent Body Lotion - 400ml"
7739,2,"جرجنز _ لوشن الجسم بالرائحة الأصلية 400مل"
7740,1,"Jergens Age Defying Multi-Vitamin Moisturizer - 400ml"
7740,2,"مرطب مقاوم لشيخوخة البشرة 400 مل من جرجنز"
7741,1,"Jergens Skin Firming Moisturizing Lotion - Skin Tightening - Intensive Hydration"
7741,2,"جرجنز لوشن مرطب تماسك البشرة - شد البشرة - ترطيب مكثف"
7742,1,"Anua - Heartleaf Quercetinol Pore Deep Cleansing Foam - 150ml"
7742,2,"انوا - رغوة هارت ليف كيرسيتينول للتنظيف العميق - 150 مل"
7743,1,"Anua Niacinamide 10% + TXA 4% Dark Spot Correcting Serum, 30ml"
7743,2,"انوا سيروم نياسيناميد 10% + TXA 4% لتصحيح البقع الداكنة , 30 مل"
7744,1,"Beauty of Joseon Green Plum Refreshing Toner 150ml"
7744,2,"بيوتي اوف جوسون تونر البرقوق الأخضر المنعش 150 مل"
7745,1,"Beauty of Joseon Ginseng Essence Water - 150ml"
7745,2,"ماء بخلاصة الجينسنغ من بيوتي اوف جوسون - 150مل"
7746,1,"Beauty of Joseon Glow Serum: Propolis + Niacinamide, 30ml"
7746,2,"بيوتي أوف جوسون سيروم العكبر توهج لبشرة مشرقة، 30 مل"
7747,1,"Beauty of Joseon Calming Serum: Green Tea + Panthenol - 30ml"
7747,2,"سيروم مهدئ للبشرة بالشاي الأخضر + البانثينول من بيوتي اوف جوسون - 30مل"
7748,1,"CeraVe Moisturizing Lotion for Dry to Extra Dry Skin – 473 ml"
7748,2,"لوشن مرطب للبشرة الجافة وشديدة الجفاف من سيرافي – 473 مل"
7749,1,"CeraVe Baby Moisturizing Lotion 237ml"
7749,2,"سيرافي لوشن ترطيب الجسم للأطفال 237 مل"
7750,1,"CeraVe Hydrating Facial Cleanser for Normal to Dry Skin - 473 ml"
7750,2,"سيرافي غسول الوجه المرطب للبشرة العادية و الجافة - 473 مل"
7751,1,"Cetaphil Gentle Skin Cleanser - 473 ml"
7751,2,"منظف لطيف من سيتافيل - 473 مل"
7752,1,"CeraVe Hydrating Cream-to-Foam Cleanser - 236 ml"
7752,2,"منظف مرطب رغوي وكريم من سيرافي- 236 مل"
7753,1,"Hashemi Miswak is a natural miswak"
7753,2,"مسواك الهاشمي سواك طبيعي"
7754,1,"Jergens Deep Restoring Body Moisturizer with Soothing Musk Scent - 400ml"
7754,2,"جرجنز لوشن مرطب عميق للجسم برائحة المسك الملطف 400 مل"
7755,1,"Celia Body Butter with Green Tea, Lemongrass, Shea, and Cocoa - 300g"
7755,2,"زبدة للجسم بالشاي الأخضر وعشبة الليمون والشيا والكاكاو من سيليا 300 جرام"
7756,1,"Celia Shea & Lavender Body and Hand Moisturizer - 300g"
7756,2,"مرطب شيا باللافندر للجسم واليدين من سيليا - 300جم"
7757,1,"Celia Shea & Blue Nila Moisturizer for Body and Hands - 300g"
7757,2,"مرطب شيا بالنيلة الزرقاء للجسم واليدين من سيليا - 300جم"
7758,1,"Celia Shea & Licorice Extract Moisturizer for Body and Hands - 300g"
7758,2,"مرطب شيا بخلاصة عرق السوس للجسم واليدين من سيليا - 300جم"
7759,1,"Labella Reusable Shower Gel-Infused Sponge"
7759,2,"اسفنجة معبأة بجل الاستحمام قابلة لإعادة الاستخدام من لابيلا"
7760,1,"Cinema Secrets - Makeup Brush Cleaner Pro Starter Kit 236ml"
7760,2,"سينما سيكرت -محلول منظف لفرش المكياج 236 مل"
7761,1,"Cinema Secrets - Makeup Brush Cleanser 120ml"
7761,2,"سينما سيكرت -محلول منظف لفرش المكياج 120مل"
7762,1,"UNIPRO 3-Piece Nail Clipper Set - Assorted Colors"
7762,2,"يوني برو 3مقصات أظافر بكرت بألوان مختلفة UNIPRO"
7763,1,"Uni Pro Silicone Massage & Exfoliating Cream Distribution Brush – Effective Cleaning & Massaging"
7763,2,"فرشة سيليكونية للتدليك وتوزيع كريم التقشير يوني برو تنظيف وتدليك فعال"
7764,1,"Luca Lip Balm Light Mauve 01"
7764,2,"لوكا مرطب الشفاه موف فاتح 01"
7765,1,"Luca Lip Tint & Moisturizer - 04 Deja Pro"
7765,2,"لوكا احمر ومرطب الشفاه - 04 ديجا برو"
7766,1,"Luca Lip Tint & Moisturizer - 05 The Surf"
7766,2,"لوكا احمر ومرطب الشفاه - 05 ذا سيرف"
7767,1,"Luca Dreamy Under Churros Concealer - 05 Natural Medium"
7767,2,"كونسيلر دريمي اندر تشوروز متوسط طبيعي من لوكا- 05"
7768,1,"Luca Cream Blush - 05 Can't Go Wrong"
7768,2,"لوكا احمر خدود كريمي - 05 كانت قو رونق"
7769,1,"Heliocare Advanced Sunscreen Spray 200ml SPF"
7769,2,"بخاخ واقى شمس هيلوكير أدفانسد 200 مل معامل حماية"
7770,1,"Sulfur Soap 125g (TAHA)"
7770,2,"صابونة الكبريت 125ج (TAHA)"
7771,1,"Lens Me Caramel Lenses - Cosmetic Colored Lenses - Pack of 2 Lenses"
7771,2,"عدسات لنس مي كاراميل - ملونة زينة - عبوة تحتوي على عدستين"
7772,1,"Lens Me Color Contact Lenses - Drama"
7772,2,"لنس مي عدسات ملونة - دراما"
7773,1,"Lens Me Date Lenses - Colored Cosmetic Lenses - Pack of 2 Lenses"
7773,2,"عدسات لنس مي ديت - ملونة زينة - عبوة تحتوي على عدستين"
7774,1,"Victoria Body Mist Vanilla - 250 ml"
7774,2,"عطر فكتوريا للجسم ميست فانيليا 250 مل"
7776,1,"Collagen Glow Bites Gummies Dietary Supplement Natural Strawberry Flavor - 60 Gummies"
7776,2,"جاميز كولاجين جلو بايتس مكمل غذائي بنكهة الفراولة الطبيعية - 60 حبه"
7777,1,"Filli Dazzling Tulip Body Mist 150ml"
7777,2,"فيلي معطر جسم دازلنج توليب 150 مل"
7778,1,"Veil Body Mist, 150 ml, Amber"
7778,2,"بخاخ للجسم من فييل، 150 مل، بالعنبر"
7779,1,"Creation Creation Secret Spark Hair and Body Fragrance Mist - 120ml"
7779,2,"بخاخ معطر للشعر والجسم سيكرت سبارك من كريسيون كرياشن - 120مل"
7780,1,"Gloria Smile V34 Color Corrector Purple Toothpaste 30ml"
7780,2,"جلوريا سمايل معجون اسنان مصحح للون V34 بنفسجي 30 مل"
7781,1,"Diva Monthly Contact Lenses - Olivian (Power -1.25)"
7781,2,"عدسات ديفا الشهرية - اوليفيان Olivian‏ مقاس 1.25"
7782,1,"Color Wow Dream Coat Anti-Frizz Spray - Humidity and Frizz Resistance 50ml"
7782,2,"كلار واو دريم كوت بخاخ لمقاومة تجعد الشعرسبراي مقاومة النفشة والرطوبة 50 مل"
7783,1,"Regaine for Men 5% Hair Spray Solution - Prevents Hair Loss & Promotes Growth 60ml"
7783,2,"ريجين للرجال 5% بخاخ شعر محلول يمنع التساقط وينمي الشعر 60 مل"
7784,1,"Priorin N Hair Growth Supplement - 90 Capsules"
7784,2,"برايورين ان لنمو الشعر 90 كبسولة"
7785,1,"Celia Musk and Powder Body Lotion - 400g"
7785,2,"لوشن المسك والباودر من سيليا 400 جرام"
7786,1,"Celia Pomegranate and Vanilla Body Lotion - 400g"
7786,2,"لوشن الرمان والفانيلا من سيليا 400 جرام"
7787,1,"Celia Argan and Sweet Almond Oil Lotion 400ml"
7787,2,"سيليا لوشن الارغان وزيت اللوز الحلو 400مل"
7788,1,"Kanechom Strength and Vitality Conditioner for Oily and Falling Hair with Biotin and Jaborandi 350ml"
7788,2,"كانشوم بلسم قوة وحيوية للشعر الدهني والمتساقط بالبيوتين والجابوراندي 350ml"
7789,1,"Kanechom Protection and Restoration Conditioner for Damaged Hair - 350ml"
7789,2,"كانشوم بلسم حماية وترميم للشعر التالف - 350 مل"
7790,1,"Kanechom Vegan Keratin Hair Conditioner for Softness and Shine - 350ml"
7790,2,"كانشوم بلسم الكيراتين النباتي للشعر نعومة ولمعان - 350 مل"
7791,1,"COSRX Advanced Snail Peptide Eye Cream - 25ml"
7791,2,"كريم متطور للعين بخلاصة الببتيد والحلزون من كوسركس - 25 مل"
7792,1,"Lakme Collage Mix Color Intensifier 0/10 Green 60ml - Bashara"
7792,2,"لاكمي كولاج مكس مكثف اللون 0/10 أخضر 60مل - بشرة"
7793,1,"Original Natural Taous Soap - 4 Pieces x 125g"
7793,2,"صابون الطاووس طبيعي الأصلي - 4 قطع 125غ"
7794,1,"Victoria - Glossy Lips Body Mist, 250ml"
7794,2,"فيكتوريا _ بخاخ معطر الجسم جلوسي ليبز حجم 250مل"
7795,1,"Roushun Aloe Vera 99% Soothing & Moisturizing Gel - 300ml"
7795,2,"روشن جل  اولفيرا الصبار 99٪ مرطب مهدئ 300 مل"
7796,1,"Exa Blue Nila Soap Paste - 700g"
7796,2,"صابونية النيلة الزرقاء من ماركة اكسا - 700 جرام"
7797,1,"K-Secret - Seoul 1988 Eye Cream Retinal Liposome 4% - 30ml"
7797,2,"كي سيكريت - كريم العيون سيول 1988 ريتينال ليبوسوم 4% - 30مل"
7798,1,"Professional Natural Bristle Back Scrubber with Wooden Handle 4565"
7798,2,"بروفيشينال ليفة ظهر من الشعر الطبيعي بعصا خشبية 4565"
7799,1,"Professional Wooden Back Loofah"
7799,2,"ليفة خشبية للظهر من بروفيشنال"
7800,1,"Professional Bath Loofah with Wooden Handle"
7800,2,"لوف استحمام بمقبض خشبي من بروفيشنال"
7801,1,"Al Surrati - Air Freshener Spray, Red Rouge, 500 ml"
7801,2,"السرتي - بخاخ معطر جو, رد روج, 500 مل"
7802,1,"Intensive Retinol Skin Renewal Serum - 30ml"
7802,2,"سيروم ريتينول المكثف لتجديد البشرة - 30 مل"
7803,1,"Spa System Cuticle Remover Spray - 250 ml"
7803,2,"بخاخ مزيل الجلد الميت المحيط بالأظافر من سبا سيستم - 250 مل"
7804,1,"Beauty System Toothbrush, Toothpaste, and Dental Floss Set - 10 Pieces"
7804,2,"بيوتي سيستم فرشاة ومعجون مع خيط تنظيف الاسنان 10 قطعة"
7805,1,"Global Star Sauna Suit - Size XXXL"
7805,2,"جلوبال ستار بدلة ساونا مقاس XXXL"
7806,1,"Global Star Long Sleeve Sauna Suit for Weight Loss and Slimming - Size Small (S)"
7806,2,"لوبال ستار بدلة ساونا اكمام طويلة لخسارة وتخفيف الوزن - المقاس سمول S"
7807,1,"Exa Turmeric Soap with Natural Oil Extracts for Soft Skin, Instant Hydration, and Dark Spot Brightening - 700g"
7807,2,"إكسا صابونية الكركم بخلاصة الزيوت الطبيعية لبشرة ناعمة و الترطيب السريع و تفتيح الأماكن الداكنة 700جرام"
7808,1,"Exa Frankincense Soap with Natural Oil Extracts - 700g"
7808,2,"اكسا صابونية لبان الذكر بخلاصة الزيوت الطبيعية 700جم"
7809,1,"Aksa Aker Fassi Body Soap - 700g"
7809,2,"صابونية العكر الفاسي من ماركة اكسا - 700 جرام"
7810,1,"Diva Monthly Contact Lenses - Olivian, Size 1"
7810,2,"عدسات شهريه   من ديفا - اوليفيان مقاس 1"
7812,1,"St. Ives Radiant Skin Face Scrub - 170g"
7812,2,"مقشر الوجه لبشرة متألقة من سانت ايفز - 170غ"
7813,1,"Snail Candy Scrub Balls for Skin Brightening and Evening Tone - 300g"
7813,2,"سنيل كاندي كرات سكراب لتفتيح وتوحيد لون البشرة - 300 غرام"
7814,1,"Glee's Licorice & Snail Scrub - 300g"
7814,2,"مقشر عرق السوس الحلزون سنيل من جيليز - 300 غ"
7815,1,"Exa Snow White Body Soap - 700g"
7815,2,"صابونية بياض الثلج من ماركة اكسا - 700 جرام"
7816,1,"Exa Sidr Mask - 500g"
7816,2,"ماسك السدر من ماركة اكسا - 500 جرام"
7817,1,"Jardin Oleane Soap Paste with Argan Oil and Aker Fassi - 450g"
7817,2,"جاردن اوليان صابونية بزيت االارغان والعكر الفاسى 450جرام"
7818,1,"Exa Coffee and Clove Scalp Scrub - 300ml"
7818,2,"مقشر فروة الرأس القهوة والقرنفل من اكسا -300مل"
7819,1,"AXA Tea Leaf & Ginger Scalp Scrub - 300ml"
7819,2,"مقشر فروة الراس ورق الشاي والزنجبيل من ماركة اكسا - 300 مل"
7820,1,"EXA Lavender Scalp Scrub - 300 ml"
7820,2,"اكسا مقشر فروة الرأس بخلاصة اللافندر - 300 مل"
7821,1,"AXA Rosemary Scalp Scrub - 300ml"
7821,2,"اكسا, مقشر, فروة, الرأس, اكليل الجبل, - 300مل"
7822,1,"Peppermints Mouth Freshener Beads - Strawberry Flavor, 18 Beads"
7822,2,"بيبرمنتس كرات معطرة للفم بنكهة الفراولة 18 قرص"
7823,1,"Supre Tan - Cherry Bomb Body Tanning Lotion 235ml"
7823,2,"سوبري تان - لوشن تسمير الجسم تشيري بومب 235 مل"
7824,1,"Rebune Hair Dryer 2200W - RE2079"
7824,2,"ريبون مجفف شعر 2200 واط - RE2079"
7825,1,"Rebune 2200W Hair Dryer RE-2143"
7825,2,"مجفف الشعر الهوائي ريبون 2200 واط RE-2143"
7826,1,"Aptamil Advance Junior Baby Milk Stage 3 (1 to 3 Years) - 800g"
7826,2,"ابتاميل ادفانس جونيور حليب اطفال رقم (3) من 1 الي 3 سنوات - 800 جرام"
7827,1,"Aptamil Advance 1 Infant Formula for 0-6 Months 800g"
7827,2,"ابتاميل أدفانس ١ تركيبة للرضع من ٠-٦ أشهر 800 جم"
7828,1,"Marvis - Whitening Mint Toothpaste, 25ml"
7828,2,"مارفيس - معجون اسنان مبيض بالنعناع ، 25 مل"
7829,1,"Emjoi Opti Mini Shaver for Curved and Small Areas with Smoothing Function"
7829,2,"ماكينة حلاقة اوبتي ميني للمناطق المنحنية والصغيرة مع التنعيم من إمجوي"
7830,1,"Jointace for Cartilage and Joint Health Maintenance - 60 Capsules"
7830,2,"جوينت آيس للحفاظ على صحة الغضاريف والمفاصل 60 كبسولة"
7831,1,"Jointace Chondroitin 60 Tablets"
7831,2,"جوينت ايس كوندرويتن 60 حبة"
7832,1,"Pharmaton Dietary Supplement with Ginseng for Energy and Vitality - 30 Capsules"
7832,2,"فارماتون مكمل غذائي مع الجينسنج للطاقة والنشاط - 30 كبسوله"
7833,1,"Redoxon Vitamin C 1000 mg Effervescent - 15 Tablets"
7833,2,"ريدوكسون فيتامين سي 1000 ملغ فوار - 15 قرص"
7834,1,"Jamjoom Pharma Melatonin 5 mg - 100 Capsules"
7834,2,"جمجوم فارما ميلاتونين 5 مجم 100 كبسولة"
7835,1,"Habits Elderberry Dietary Supplement Gummies with Vitamin D3, C + Zinc - 60 Berry Flavored Pieces"
7835,2,"هابيتس حلوى مكمل غذائي بمستخلص البلسان فيتامين دي3 وسي+ زنك - 60 قطعة بنكهة التوت"
7836,1,"GP Vitamin D3 1000 IU - 60 Capsules"
7836,2,"جي بي فيتامين د3 1000 وحدة 60 كبسولة"
7837,1,"GP Ashwaq, Ashwagandha Extract, 300g - 50 Capsules"
7837,2,"جي بي، أشواق، خلاصة الاشواغاندا، 300 جم - 50 كبسولة"
7838,1,"JP Omega-3 Fish Oil 1000 mg, 60 Capsules"
7838,2,"زيت السمك أوميجا 3 من جيه بي بتركيز 1000 ملجم، 60 كبسولة-JP"
7839,1,"Jamjoom Pharma CoQ10 200 mg - 30 Capsules"
7839,2,"جمجوم فارما كو كيو 10 حجم 200 مجم 30 كبسولة"
7840,1,"Vitalife 30 Capsules"
7840,2,"فيتالايف 30 كبسولة"
7841,1,"Fresh Mint Breath Strips - 24 Strips"
7841,2,"فريش شرائح معطرة للفم بنكهة النعناع 24 شريحة"
7842,1,"Fresh More Breath Freshener Strips Strawberry Flavor - 24 Strips"
7842,2,"فريش مور شرائح معطرة للفم بنكهة الفراولة - 24 شريحة"
7843,1,"Femfresh Feminine Powder 200g - 2 Pieces (20% Off)"
7843,2,"فيم فرش بودرة نسائية 200جم 2 حبه 20%"
7844,1,"SHEGLAM Eyebrow Powder with Stamp - Espresso"
7844,2,"شيجلام بودرة حواجب مع طابع لتحديد الحواجب - درجة اسبريسو"
7845,1,"HD Ammonia-Free Dark Brown Hair Color Cream"
7845,2,"كريم صبغ الشعر البني الغامق الخالي من الامونيا من HD"
7846,1,"Lakmé Color Developer Oxygen Cream (18 Vol) (5.4%) 90ml"
7846,2,"لاكمي كريم اوكسجين كولور ديفلوبر بتركيز (18 Vol) (5.4%) 90 مل"
7847,1,"Mom's Bath Body Korean Exfoliating Mitt - Pink"
7847,2,"مامز باث بودي ليفة التقشير الكورية وردي"
7848,1,"Rafas Dawn Roll-On Alcohol-Free Perfume - 6ml"
7848,2,"عطر رفاس دون رول خالي من الكحول - 6مل"
7849,1,"Jawi Green Balm 20g"
7849,2,"بلسم اخضر جاوي 20جم"
7850,1,"Eveline White Prestige Hand Care Set 2 x 100ml"
7850,2,"مجموعة العناية باليدين وايت برستيج 2 × 100 مل من ايفلين"
7851,1,"Johnson's Intense Hand Cream for Very Dry Skin - 75ml"
7851,2,"كريم اليدين المكثف للبشرة الجافة جدًا من جونسون 75 مل"
7852,1,"Lava Natural Cordyceps Hydrating Face Mask"
7852,2,"لافا قناع ترطيب للوجة طبيعي كورديسيبس"
7853,1,"Color Me Gold Femme Eau de Parfum for Women - 50ml"
7853,2,"عطر جولد فيم كولور مي او دي بارفان للنساء 50 مل"
7854,1,"Aptamil Advance Junior 3 Growing Up Milk, Vanilla Flavor, 1-3 Years, 1200g Value Pack"
7854,2,"أبتاميل أدفانس جونيور 3 حليب أطفال بطعم الفانيلا 1-3 سنوات 1200 جم عبوة التوفير"
7855,1,"Carotone Skin Brightening and Whitening Cream - 135ml"
7855,2,"كاروتون كريم تفتيح وتبييض البشرة - 135مل"
7856,1,"Derma Roller for Skin and Hair Treatment - 1.5mm"
7856,2,"ديرما رولر لعلاج البشرة و الشعر مقاس 1.5مم"
7857,1,"Derma Roller for Skin Treatment and Acne Scars - Size 0.3mm"
7857,2,"ديرما رولر لعلاج البشرة واثار حب الشباب مقاس 0.3"
7858,1,"Mazaj Al-Keif Turmeric Powder for Face and Body - 100g"
7858,2,"بودرة الكركم للوجه والجسم من مزاج الكيف -100جرام"
7859,1,"Skin System Beeswax Hair Removal Wax"
7859,2,"شمع العسل لإزالة الشعر من سكين سيستم"
7860,1,"Beauty Formulas Eco-Friendly Bamboo Toothbrush"
7860,2,"فرشاة أسنان صديقة للبيئة من بيوتي فورمولا مصنوعة من الخيزران"
7861,1,"Fablab Spiderman Toothbrush with Toy"
7861,2,"فابلاب فرشاة اسنان سبايدرمان مع لعبة"
7862,1,"L'Oreal Paris Deep Cleansing Gel for Combination to Oily Skin with Hyaluronic and Salicylic Acid, 200ml"
7862,2,"جل منظف بعمق للبشرة المختلطة والدهنية بحمض الهيالورونيك والساليسيليك من لوريال باريس ، 200 مل"
7863,1,"Rexona Men Roll-On Deodorant Extra Cool - 50ml"
7863,2,"ريكسونا مزيل عرق رول أون إكسترا كول للرجال - 50مل"
7864,1,"Invisible Black & White Original Anti-Perspirant Roll-On for Women - 50 ml"
7864,2,"مقاوم التعرق انفيزبل اسود وابيض الاصلي رول للنساء 50 مل"
7865,1,"Cosmo Moisturizing Cherry Blossom Hand Wash - 750ml"
7865,2,"غسول يدين مرطب بزهرة الكرز من كوزمو - 750 مل"
7866,1,"Cosmo Soul Fresh Lemon Liquid Hand Wash - 750ml"
