product_id,language_id,name,gtin,sku
6226,2,"ترميم زيت الارغان المغربي شامبو هيربل اسينسيس 400مل","8001090662057",""
6227,1,"NOW Solutions Grapeseed Oil for Skin Care - 473 ml","733739148131",""
6227,2,"زيت بذور العنب للعناية بالبشرة من ناو سولوشنز 473 مل","733739148131",""
6228,1,"Gigot Collagen Sunscreen for Skin Brightening and Protection","8809541283024",""
6228,2,"واقي شمس جيجوت  كولاجين لتفتيح وحماية البشرة","8809541283024",""
6229,1,"Daily Care Soothing & Exfoliating Toner - Brightening & Anti-Wrinkle - 210ml","8809576261141",""
6229,2,"تونر العنايه اليوميه مهدئ ومقشر يفتح البشرة ومضاد للتجاعيد 210 مل","8809576261141",""
6230,1,"Gigot Collagen Eye Cream Anti-Wrinkle and Intensive Hydration","8809541282294",""
6230,2,"جيغوت كريم العين بالكولاجين المضاد للتجاعيد والترطيب المكثف","8809541282294",""
6231,1,"SKIN1004 Madagascar Centella Light Cleansing Oil - 200ml","8809576261110",""
6231,2,"منظف زيتي لايت مدغشقر سينتيلا من سكين1004 - 200مل","8809576261110",""
6232,1,"L'Oréal Elvive Hyaluron Pure Shampoo 400ml - Add Review","3610340670978",""
6232,2,"لوريال شامبو شعر ايلفيف هيالورون نقي 400 مل      أضف تقييم","3610340670978",""
6233,1,"Kuwait Shop Turmeric Soap for Acne Control and Skin Brightening for Face and Body - 500ml","2781214011331",""
6233,2,"كويت شوب صابونية الكركم لمكافحة حب الشباب وتفتيح البشرة للوجه والجسم - 500 مل","2781214011331",""
6234,1,"Jigott Natural Retinol Serum - Skin Rejuvenating & Anti-Aging Serum 50ml","8809541282416",""
6234,2,"مصل الريتنول الطبيعي من جيجوت مصل تجديد البشرة مضاد للشيخوخه 50 مل","8809541282416",""
6235,1,"Shark Moss Disposable Razors","2005147200007",""
6235,2,"شفرات حلاقه استعمال مره واحده من شارك موس","2005147200007",""
6236,1,"Banana Boat Vitamin C Body Lotion - 450ml","8851929020233",""
6236,2,"لوشن جسم بفيتامين سي من بانانا بوت - 450مل","8851929020233",""
6237,1,"Votmala Tongue Scraper","6931428210082",""
6237,2,"فرشة اللسان فوتمالا","6931428210082",""
6238,1,"Youshen Tongue Scraper for Plaque and Bacteria Removal","6922896080123",""
6238,2,"يوشن فرشة لسان لازاله الرواسب والبكتريا","6922896080123",""
6239,1,"Vollare Nourishing and Strengthening Eyelash and Eyebrow Serum 9ml","5902026642866",""
6239,2,"فولاري سيروم مغذي ومقوي للرموش والحواجب 9 مل","5902026642866",""
6241,1,"Skin System Titanium Rose Wax Roll-On - 100 ml","8051407571831",""
6241,2,"شمع رول تيتانيوم روز من سكن سستم 100 مل","8051407571831",""
6242,1,"Hair Removal Wax Strips","6125334484563",""
6242,2,"شرائح واكس لنزع الشعر","6125334484563",""
6243,1,"Cosmo Beauty Moisturizing Hand Wash with Oud Scent, 750 ml","6294015148961",""
6243,2,"غسول لليدين مرطب برائحة العود من كوزمو بيوتي , 750 مل","6294015148961",""
6244,1,"Cosmo - Moisturizing Romantic Rose Hand Wash 750ml","6294015148633",""
6244,2,"كوزمو - غسول يدين مرطب برائحة الورد الرومنسي 750 مل","6294015148633",""
6245,1,"Disinfectant and sterilizer 250 ml x 2 tablets from Dettol","6295120050606",""
6245,2,"مطهر ومعقم 250 مل × 2 حبة من ديتول","6295120050606",""
6246,1,"Radix Clean Unisex Razors 6*3","6924565931453",""
6246,2,"شفرات  حلاقه راديكس كلين للجنسين6*3","6924565931453",""
6247,1,"Geleez Rose Scented Makeup Remover Wipes - 100 Wipes","6281136093133",""
6247,2,"جيليز مناديل إزالة المكياج بنكهة الورد 100 منديل","6281136093133",""
6248,1,"Dettol Skincare Body Wash 500ml","6001106298524",""
6248,2,"غسول الجسم للعناية بالبشرة من ديتول 500 ملليلتر","6001106298524",""
6249,1,"Dettol Antibacterial Liquid Body Wash Skin Care 500ml with Loofah","6295120030677",""
6249,2,"غسول الجسم السائل للعناية بالبشرة المضاد للبكتيريا من ديتول 500مل مع ليفة","6295120030677",""
6250,1,"Jardin Oleane Underarm Detox Scrub - 250g","745178722377",""
6250,2,"ديتوكس مقشر تحت الابط من جاردن اوليان 250 جرام","745178722377",""
6251,1,"B-Trust Clove Oil for Teeth - 10ml","5280270014210",""
6251,2,"زيت القرنفل للاسنان من بي-ترست 10مل","5280270014210",""
6253,1,"Cerelac wheat and dates with milk / 400g / from 6 months old","7613034981165",""
6253,2,"سيريلاك قمح و تمر بالحليب /400غ / من عمر 6 شهر","7613034981165",""
6254,1,"Cerelac Wheat & Fruits with Milk / 1kg / From 6 Months","8445290341334",""
6254,2,"سيريلاك قمح و فواكه بالحليب / 1كجم / من عمر 6 شهور","8445290341334",""
6255,1,"Nestle Cerelac wheat and dates from 6 months - 1 kilo","8445290341280",""
6255,2,"نستلة سيريلاك قمح وتمر من 6 شهور - 1 كيلو","8445290341280",""
6256,1,"Nestlé Cerelac Mixed Fruits Wheat with Milk - 400g","8410100181509",""
6256,2,"نستلة سيريلاك فواكه مشكلة قمح مع حليب - 400 جم","8410100181509",""
6257,1,"Cerelac wheat and honey with milk / 400g / from 12 months old","7616100756865",""
6257,2,"سيريلاك قمح و عسل بالحليب / 400غ / من عم12شهور","7616100756865",""
6258,1,"Double-Sided Wooden Foot File for Dead Skin Removal with Ergonomic Handle for Pedicure","117027",""
6258,2,"مبرد قدم خشبي ذو وجهين لإزالة الجلد الميت مع مقبض خشبي لتنظيف الباديكير","117027",""
6259,1,"Himalaya Blackhead Clearing Walnut Face Wash 150ml","6291107220154",""
6259,2,"غسول الوجه بالجوز لازالة الرؤوس السوداء من هيمالايا 150مل","6291107220154",""
6260,1,"Cerelac Rice with Milk / 400g / From 6 Months","7616100046539",""
6260,2,"سيريلاك ارز بالحليب/ 400غ / من عمر 6 شهور","7616100046539",""
6261,1,"Avent Natural - Glass Baby Bottle 240ml","8710103876236",""
6261,2,"أفنت ناتشرال - رضاعة زجاجية 240مل","8710103876236",""
6262,1,"Baby Dar plastic baby bottle with handle, 257 ml","6949350806822",""
6262,2,"رضاعة للأطفال بلاستيك بمقبض من بيبي دار 257 مل","6949350806822",""
6263,1,"Vital Baby NURTURE Feeding Bottle Brush","5060702872041",""
6263,2,"فيتال بيبي نورتشر فرشاة تنظيف الرضاعة","5060702872041",""
6264,1,"MD Makeup Design Arabic Kohl Eyeliner Pencil KA001","6287029530006",""
6264,2,"قلم كحل عربي لتحديد العيون KA001 ميكاب ديزاين من إم دي","6287029530006",""
6265,1,"MD Liquid Eyeliner","6287029533656",""
6265,2,"محدد عيون سائل من ام دي","6287029533656",""
6266,1,"Soft Eyeliner Pencil Beige 22 - Makeup Design MD","6287029533564",""
6266,2,"قلم كحل محدد ناعم للعين لون بيج 22 - ميكاب ديزاين ام دي","6287029533564",""
6267,1,"Casanova Hair Removal Spray Lemon Scent 175 ml","6281056587866",""
6267,2,"بخاخ مزيل الشعر كازانوفا بعطر الليمون 175 مل","6281056587866",""
6268,1,"MD Medical Eyeliner No. 01 Black","2710204188753",""
6268,2,"ام دي كحل طبي رقم 01 اسود","2710204188753",""
6269,1,"Cerelac Wheat & Honey 1kg","8445290342126",""
6269,2,"سيريلاك قمح و عسل 1كيلو","8445290342126",""
6270,1,"S-26 Gold Stage 3 Baby Milk Formula - 1800g","6294017107508",""
6270,2,"إس-26 حليب اطفال جولد المرحلة (3) 1800 جم","6294017107508",""
6271,1,"M&amp;K Arol Hair Repair Shampoo 400ml","8436012783150",""
6271,2,"شامبو لاصلاح الشعر من ام اند كي ارول 400مل","8436012783150",""
6272,1,"Got2b Glued Eyebrow Gel Mascara - 72-Hour Hold, 16ml","5012583210900",""
6272,2,"مسكرة جل حواجب جات تو بي تثبيت لمدة 72 ساعة 16 مل","5012583210900",""
6273,1,"Lifebuoy Charcoal and Mint Body Wash 700ml","6281006590137",""
6273,2,"سائل استحمام الفحم والنعناع من لايف بوي 700مل","6281006590137",""
6274,1,"Lifebuoy Antibacterial Body Wash Blue 700ml","6281006564923",""
6274,2,"لايف بوي غسول الجسم المضاد للبكتيريا أزرق 700 مل","6281006564923",""
6275,1,"Garnier shampoo for damaged and weak hair, acacia honey and beeswax, 1000 ml","3600542499194",""
6275,2,"شامبو للشعر التالف والضعيف عسل الاكاسيا وشمع العسل غارنييه 1000مل","3600542499194",""
6276,1,"Garnier Ultra Doux Avocado Oil Shampoo for Very Dry and Frizzy Hair, Silicone-Free - 1000ml","3600542499149",""
6276,2,"غارنيه الترا دوكس شامبو بزيت الأفوكادو للشعر شديد الجفاف ,والمجعد خالي من السليكون 1000 مل","3600542499149",""
6277,1,"Pantene PRO-V Smooth & Silky Shampoo for Coarse Hair - Pump Bottle, 1 Liter","4084500943827",""
6277,2,"شامبو PRO-V من بانتين إنسيابي و حرير ينعم الشعر الاشد خشونه عبوة ضاغطه حجم 1 لتر","4084500943827",""
6278,1,"Radix Comfortable Razors - Smooth Glide for Soft Skin 2+1","9552518493221",""
6278,2,"رادكس شفرات حلاقه مريحه انزلاق سلس لبشرة ناعمه 2+1","9552518493221",""
6279,1,"L'Oréal Hyaluronic Acid Hydrating Shampoo for Dehydrated Hair - 600ml","3610340655289",""
6279,2,"لوريال شامبو حمض الهيالورنيك المرطب للشعر الفاقد الترطيب 600مل","3610340655289",""
6280,1,"Depend Super Fast Nail Polish Remover 35ml","7391715028612",""
6280,2,"مزيل مناكير بسرعة فائقة من ديبند 35مل","7391715028612",""
6281,1,"Depend Nail Polish Remover for Artificial Nails - 100ml","7391715028780",""
6281,2,"مزيل طلاء الأظافر للأظافر الاصطناعية من ديبند 100مل","7391715028780",""
6282,1,"Global Star Cuticle Sanitizer & Protective Spray - 80 ml","6291101686413",""
6282,2,"بخاخ مطهر حول الأظافر وواقي من جلوبال ستار - 80 مل","6291101686413",""
6283,1,"Garnier Nourishing Almond Milk Shampoo 200ml","3610340634239",""
6283,2,"شامبو غارنية حليب ولوز مغذي 200 مل","3610340634239",""
6284,1,"Marvis Ginger Mint Toothpaste 75ml","8004395110124",""
6284,2,"معجون اسنان بالنعناع والزنجبيل من مارفيس 75مل","8004395110124",""
6285,1,"Herbal Essences White Strawberry & Sweet Mint Cleansing Shampoo - 400ml","8001090662293",""
6285,2,"شامبو الفراولة البيضاء والنعناع لتنظيف الشعر من من هيربل ايسينسيز - 400 مل","8001090662293",""
6286,1,"Sensodyne Gentle Care Soft Toothbrush","6805699958182",""
6286,2,"فرشاة أسنان عناية لطيفة ناعمة من سنسوداين","6805699958182",""
6287,1,"Scherrer 2 perfume for women, Eau de Toilette by Jean-Louis Scherrer, 100ml","5050456007806",""
6287,2,"عطر شيرير 2 للنساء او دي تواليت من جان لويس شيرير 100مل","5050456007806",""
6288,1,"Ginseng Hair Growth Serum Ampoules - Anti-Hair Loss 10ml x 12 Ampoules","8008423400485",""
6288,2,"امبولات سيروم من جنسنج لتعزيز نمو الشعر مضاد للتساقط 10 مل × 12 امبولة","8008423400485",""
6289,1,"X-White Hair Dye Shampoo with Argan Oil - Black, 420 ml","799439321632",""
6289,2,"اكس وايت شامبو صبغة الشعر بزيت الأرغان اسود 420 مل","799439321632",""
6290,1,"X-White hair dye shampoo with argan oil, dark brown, 420 ml","799439321649",""
6290,2,"اكس وايت شامبو صبغة شعر بزيت الارغان بني غامق 420 مل","799439321649",""
6291,1,"Johnson's Baby Shampoo Promotional Pack 750ml + 200ml","3574661531748",""
6291,2,"شامبو اطفال عبوه ترويجيه من جونسون 750مل + 200مل","3574661531748",""
6292,1,"Maybelline Lash Sensational Sky High Waterproof Mascara 01 Very Black","30167223",""
6292,2,"مايبيلين ماسكارا لاش سينسيشنال سكاي هاي مقاومة للماء 01 فيري بلاك","30167223",""
6293,1,"MAKUKU Baby Wipes, 99% Water Wipes for Infants and Babies, Unscented and Hypoallergenic for Sensitive Skin, pH Balanced, 180 Wipes (Pack of 3)","6976551750562",""
6293,2,"مناديل مبللة للأطفال من ماكوكو، مناديل مائية بنسبة 99%، مناديل مبللة للأطفال والرضع، غير معطرة ولا تسبب الحساسية للبشرة الحساسة، قريبة من درجة حموضة الجلد، 180 منديلًا (عبوة من 3 قطع)","6976551750562",""
6295,1,"Jardin Oleane Sunscreen Cream for Face and Body - 50 ml","745178721202",""
6295,2,"كريم واقي شمس للوجه والجسم من جاردن اوليان - 50 مل","745178721202",""
6296,1,"Estelle Vendome Infinite Just Girl Eau de Parfum for Women - 100ml","3700134402233",""
6296,2,"عطر انفينيت جست جيرل او دي برفيوم للنساء من استل فيندوم 100مل","3700134402233",""
6297,1,"Makuku Air Slim Diapers with Adhesive Tape, Large Size - 34 Pieces","6974180093890",""
6297,2,"حفاضات ماكوكو الهوائية الرفيعه شريط لاصق مقاس كبير- 34 قطعه","6974180093890",""
6298,1,"Makuku Comfort Fit Baby Diapers Size (2) - 30 Diapers","6974180098901",""
6298,2,"ماكوكو كمفورت فيت حفايض للاطفال مقاس (2) - 30 حفاض","6974180098901",""
6299,1,"Makuku Slim Air Diapers for Babies Size 3 - 36 Diapers","6974180093647",""
6299,2,"ماكوكو حفاضات هوائية رفيعة للاطفال مقاس 3 - 36 حفاضة","6974180093647",""
6300,1,"Soft Velvet Nail Polish Remover Wipes, 12 Wipes","6939442610154",""
6300,2,"مناديل لإزالة طلاء الأظافر من سوفت فيلفيت 12 منديل","6939442610154",""
6301,1,"Mento Fresh Charcoal Gum - Fruit & Mint, 15 Pieces","8026365730866",""
6301,2,"علك الفحم منتو فريش فواكة ونعناع 15 قطعه","8026365730866",""
6302,1,"Celia Pomegranate and Vanilla Body Mist - 250 ml","6253364302141",""
6302,2,"معطر الجسم بالرمان والفانيلا من سيليا - 250 مل","6253364302141",""
6303,1,"Skil Sweet Temptation Shimmering Hair & Body Mist - 250 ml","3430750213837",""
6303,2,"بخاخ معطر لامع سويت تيمبتيشيون للجسم والشعر من سكيل 250 مل","3430750213837",""
6305,1,"Modern sonic toothbrush from YOUTU","6945898880034",""
6305,2,"فرشاة الاسنان الكهربائية الحديثة  من YOUTU","6945898880034",""
6306,1,"Vital Baby - Fresh Food Feeder for Infants +6 Months Red - 2 Pieces","5060702871938",""
6306,2,"فيتال بيبي - أداة الطعام الطازج للرضع +6 أشهر أحمر - عدد 2","5060702871938",""
6307,1,"Similac Advance Baby Milk Stage 2 / 800g / From 6 - 12 Months","5099864015935",""
6307,2,"سيميلاك ادفانس حليب الاطفال رقم 2/ 800 غ / من عمر 6 - 12 شهر","5099864015935",""
6308,1,"Jamzing Gummies Kids Vitamin C Zinc 60 Candy","5060748880062",""
6308,2,"جاميزينج جاميز اطفال فيتامين سي وزنك 60 حلوى","5060748880062",""
6309,1,"Castal Long-Lasting Liquid Lipstick - 236","6927102100053",""
6309,2,"روج شفاه سائل ثابت من كاستال- 236","6927102100053",""
6310,1,"Eucerin UreaRepair PLUS 10% Urea Intensive Lotion 250ml","4005800162329",""
6310,2,"مستحلب يوريا ريبير بلس 10% يوريا المكثف يوسيرين 250 مل","4005800162329",""
6311,1,"Eucerin 5% Urea Skin Replenishing Body Wash 400ml","4005800164477",""
6311,2,"غسول الجسم 5% يوريا لتجديد البشرة من يوسيرين 400 مل","4005800164477",""
6312,1,"Castal Long-Lasting Liquid Lipstick - Shade 226","6971977502986",""
6312,2,"روج سائل ثابت شفاه من كاستال 226","6971977502986",""
6313,1,"Herbal Essences Coconut Moisturizing Conditioner 400 ml","8001090662200",""
6313,2,"بلسم ترطيب بخلاصة جوز الهند من هيربال ايسنز 400 مل","8001090662200",""
6314,1,"Zayn & Myza (ZM) Charcoal Face Scrub with Niacinamide & Aloe Vera Extract - 150ml","8904390206467",""
6314,2,"مقشر وجه بالفحم مع خلاصة النياسيناميد و الصبار 150 مل  من  زين اند ميزا (ZM) -","8904390206467",""
6315,1,"Exotic green tea facial mask and serum 100 ml","5280270140070",""
6315,2,"قناع وسيروم للوجه الشاي الاخضر100مل من ايكزوتك","5280270140070",""
6316,1,"Exotic Aker Fassi Face Mask & Serum - 100ml","5280270141411",""
6316,2,"قناع وسيروم الوجه بالعكر الفاسي 100مل  من اكزوتك","5280270141411",""
6317,1,"Marnys Anti-Stress Face Ampoules - 7 Ampoules x 2 ml","8410885092601",""
6317,2,"مارنيز امبولات مضاد للتوتر للوجه 7 امبولات 2 مل","8410885092601",""
6318,1,"Vatika Naturals Therapeutic Moisturizing Shampoo - Enriched with Almonds and Honey - for Dry and Frizzy Hair - 1000 ml","6291069749076",""
6318,2,"شامبو مرطب علاجي من فاتيكا ناتشورالز - غني باللوز والعسل - للشعر الجاف والمتطاير - 1000 مل","6291069749076",""
6319,1,"Marvis Whitening Mint Toothpaste 85ml","8004395111718",""
6319,2,"معجون اسنان بالنعناع للتبييض من مارفيس 85مل","8004395111718",""
6320,1,"Now Foods Cinnamon Cassia Essential Oil - 30ml","733739147967",""
6320,2,"زيت عطري بالقرفه من ناو - 30مل","733739147967",""
6321,1,"Gellies Clear Nail Glue - 10g","8808335614211",""
6321,2,"جيليز غراء اظافر شفاف - 10 جم","8808335614211",""
6322,1,"Shine Skin Care Bundle: Cleanser + Toner + Cotton Pads","6288002403317",""
6322,2,"بكج شاين للعنايه بالبشرة غسول +تونر +مسحه قطنيه","6288002403317",""
6323,1,"Blue Ginger Conditioner Renewing Energizing Micellar Water by Herbal Essences Bio - 400 ml","8001090944665",""
6323,2,"بلسم الزنجبيل الازرق تجديد ماء ميسيلر منشط من هيربال إسنسز بيو - 400 مل","8001090944665",""
6324,1,"Herbal Essences Bio Smoothing and Renewing Conditioner with Golden Moringa Oil, 400 ml","8001090661968",""
6324,2,"بلسم تنعيم الشعر وتجديده بزيت المورينغا الذهبي من هيربل ايسنسز بايو ، بحجم 400 مل","8001090661968",""
6325,1,"Nair hair removal cream for sensitive skin with aloe vera extract, 110 grams","5010724506776",""
6325,2,"كريم ازالة الشعر للبشرة الحساسة بخلاصة الصبار من نير 110 غرام","5010724506776",""
6326,1,"Karseell Maca Essence Hair Oil for Damaged Hair - 50 ml","4897110030548",""
6326,2,"كارسيل زيت الماكا للشعر التالف - 50 مل","4897110030548",""
6327,1,"Casa Prickly Pear Seed Oil - 30ml","6111263817916",""
6327,2,"زيت التين الشوكي من كازا - 30مل","6111263817916",""
6328,1,"Bizon Perfume 100ml - Unisex","6281005033055",""
6328,2,"عطر بيزون 100 مل رجالي-نسائي","6281005033055",""
6329,1,"Al-Arayes Moroccan Bath Soap with Olive Oil - 1000ml","6287011270019",""
6329,2,"صابون الحمام المغربي بزيت الزيتون من العرايس 1000مل","6287011270019",""
6330,1,"Dove Powder Soft Antiperspirant Deodorant Spray 150ml","6281006601581",""
6330,2,"دوف مزيل عرق بخاخ باودر سوفت 150 مل","6281006601581",""
6331,1,"Dove Go Fresh Apple & White Tea 150ml","8717163676714",""
6331,2,"جو فريش تفاح وشاي أبيض دوف150 مل","8717163676714",""
6332,1,"Dove Antiperspirant Deodorant Spray Coconut & Jasmine - 150ml","8717163714843",""
6332,2,"دوف مزيل عرق بخاخ بجوز الهند والياسمين - 150 مل","8717163714843",""
6333,1,"Carbon Theory Superfood Facial Cleansing Bar 100g","604565836434",""
6333,2,"صابونة تنظيف الوجه سوبر فود من كاربون ثيوري 100 جم","604565836434",""
6334,1,"Carbon Theory Vitamin C & Caffeine Facial Cleansing Bar 100g","604565817136",""
6334,2,"صابونة تنظيف الوجه بفيتامين سي والكافيين من كاربون ثيوري 100 جم","604565817136",""
6335,1,"Revolution Reloaded Wild Nights Eyeshadow Palette","5057566717854",""
6335,2,"ريفلوشن باليت ظل عيون ريلوديد وايلد نايتس","5057566717854",""
6336,1,"Revolution Lip Contour Kit - Chauffeur (Cookie)","5057566856973",""
6336,2,"رفليوشن قلم تحديد الشفاة كوكي","5057566856973",""
6337,1,"Revolution Lip Contour Liner - Abam","5057566857048",""
6337,2,"رفليوشن قلم تحديد الشفاة ابام","5057566857048",""
6338,1,"Revolution Espresso Lip Liner","5057566856966",""
6338,2,"رفليوشن قلم تحديد الشفاة اسبرسو","5057566856966",""
6339,1,"Revolution Hair Stroke Brow Pen - Dark Brown 0.5ml","5057566555920",""
6339,2,"قلم حواجب ريفولوشن سترايك بني داكن من ريفولوشن 0.5مل","5057566555920",""
6346,1,"Jigott Peptide Eye Cream for Brightening, Nourishing, and Anti-Wrinkle Care - 50ml","8809541282270",""
6346,2,"كريم الببتيد للعين لتفتيح وتغذيه البشرة حول العين والمضاد للتنجاعيد 50 مل من jigott","8809541282270",""
6353,1,"Nail clippers set","2023032900825",""
6353,2,"طقم مقص أظافر","2023032900825",""
6354,1,"Pantene Smooth & Silky Shampoo - 390 ml","8700216392778",""
6354,2,"بانتين شامبو انسيابي وحريري  390 مل","8700216392778",""
6355,1,"Himalaya Aloe Vera Face Wash Gel 165ml","6291107222400",""
6355,2,"غسول جل الصبار لتنظيف الوجه من هيمالايا 165مل","6291107222400",""
6356,1,"Global White Teeth Whitening Gel - 5 ml","4605370032765",""
6356,2,"جل مبيض للأسنان من جلوبال وايت - 5مل","4605370032765",""
6358,1,"A set of plastic travel packing boxes - seven pieces from Attention Care","2023032900108",""
6358,2,"محموعة علب بلاستيك للتعبئة للسفر -سبع قطع من اتنشن كير","2023032900108",""
6359,1,"Georgina Waterproof Lip Liner - Shade 115","8697581982393",""
6359,2,"محدد شفاة ضد الماء رقم  115 من جيورجينا","8697581982393",""
6360,1,"Georgina Waterproof Lip Liner - Shade 101","8697581982256",""
6360,2,"محدد شفاة ضد الماء رقم  101 من جيورجينا","8697581982256",""
6361,1,"Georgina Waterproof Lip Liner - Shade 112","8697581982362",""
6361,2,"محدد شفاة ضد الماء رقم  112 من جيورجينا","8697581982362",""
6362,1,"Nano Rose Watermelon Lip Balm 03 - 6.5g","6972598194826",""
6362,2,"مرطب شفاه بالبطيخ 03 من نانو روز 6.5غ","6972598194826",""
6363,1,"L'Oréal Paris Studio Line Special FX 150ml","5011408053814",""
6363,2,"لو﷼ باريس ستوديو لاين سبيشيال اف اكس ١٥٠ مل","5011408053814",""
6364,1,"Labella White Musk Intimate Wash - 250ml","6291107913032",""
6364,2,"غسول المسك الأبيض للمنطقة الحميمية من لابيلا - 250مل","6291107913032",""
6365,1,"Taif Rose Intimate Care Wipes - 12 Wipes","6291107913087",""
6365,2,"مناديل الورد الطائفي للعنايه بالمناطق الحميمه 12 منديل","6291107913087",""
6366,1,"Alfaparf Revolution temporary hair dye, pink, 90 ml","8022297304342",""
6366,2,"صبغة شعر مؤقته ريفولوشن زهري من الفابارف 90مل","8022297304342",""
6367,1,"Exa whitening cream for sensitive areas, 360 grams","745604460118",""
6367,2,"كريم مبيض ومورد للمناطق الحساسة من إكسا 360 جرام","745604460118",""
6368,1,"Rebune Deep Cleansing Facial Steamer","6280120030611",""
6368,2,"ريبون جهاز بخار الوجه للتنظيف العميق","6280120030611",""
6369,1,"Rebune is a small, portable muscle massage device with 6 speeds","6281072221621",""
6369,2,"ريبون جهاز مساج وتدليك العضلات بحجم صغير محمول بـ 6 سرعات","6281072221621",""
6370,1,"Passionate Massage Oil for All Skin Types - 200 ml","8435440300779",""
6370,2,"زيت التدليك عاطفي  لجميع انواع البشرة  200 مل","8435440300779",""
6371,1,"Organic Aloe Vera After-Sun Cream 250ml","8435438600409",""
6371,2,"كريم بعد الشمس العضوي بالصبار 250 مل","8435438600409",""
6372,1,"Organic Face Toner for All Skin Types - 250ml","8435440300687",""
6372,2,"تونر عضوي للوجه  لجميع انواع  البشرة 250 مل","8435440300687",""
6373,1,"Organic Relaxing Massage Oil for All Skin Types - 100% Natural Origin - 250ml","8435440300755",""
6373,2,"زيت التدليك العضوي للاسترخاء لجميع انواع البشرة 100% من اصل طبيعي 250 مل","8435440300755",""
6374,1,"Arganour Natural Sweet Almond Oil 250ml","8435438600072",""
6374,2,"زيت اللوز الحلو الطبيعي من أرغانور 250 مل","8435438600072",""
6375,1,"Arganour Organic Aloe Vera Gel 97% Triple Action - 250ml","8435440300694",""
6375,2,"جل الصبار العضوي 97% ثلاثي من ارجينيور  250مل","8435440300694",""
6376,1,"Arganier Organic Refreshing Massage Oil for All Skin Types - 200ml","8435440300762",""
6376,2,"زيت التدليك العضوي منعش لجميع انواع البشرة من ارجينيور 200 مل","8435440300762",""
6377,1,"Argenior Tanning Gel - 100 ml","8435438600898",""
6377,2,"جل لاسمرار البشرة من ارجينيور 100 مل","8435438600898",""
6378,1,"Arganour 100% Pure Argan Oil 50ml","8470001756183",""
6378,2,"أرجانور زيت أرغان نقي 100% 50 مل","8470001756183",""
6379,1,"Argenior Hyaluronic Acid & Centella Asiatica Face Serum for Hydration and Nourishment for Radiant and Glowing Skin - 30ml","8435438600782",""
6379,2,"سيروم الوجه حمض الهيالورونيك  كينتيللا اسياتيكا من ارجينيور يرطب ويغذي لبشرة مشرقه ومتالقه 30 مل","8435438600782",""
6380,1,"Organic Micellar Cleansing Water - 250ml","8435440300700",""
6380,2,"ماء منظف للوجه ميسيلار العضوي  250 مل","8435440300700",""
6381,1,"Sofy Anti-Bacterial Sanitary Pads - Slim - Large with Wings, 52 Pads","6281008553321",""
6381,2,"سوفي حفائض نسائية مقاومة للبكتيريا - رقيقة - كبيرة بالأجنحة 52 حفاضة","6281008553321",""
6382,1,"Sofy Moisturizing Olive Oil Sanitary Pads, Large - 30 Pads","6281008352429",""
6382,2,"فوط نسائية بزيت الزيتون المرطب من سوفي كبير 30 فوط","6281008352429",""
6383,1,"Sofy Gentle to Skin Sanitary Pads - Slim - Large with Wings - 30 Pads","6281008585124",""
6383,2,"سوفي حفائض نسائية لطيفة على البشرة - رقيقة - كبير بالاجنحة - 30 حفاضة","6281008585124",""
6384,1,"Sofy Maxi Compressed Sanitary Pads Large with Wings - 30 Pads","6281008527124",""
6384,2,"سوفي حفائض نسائية ماكسي مضغوطة كبير بالاجنحة 30 حفاضة","6281008527124",""
6386,1,"Cosmo - Retinol Foaming Face Wash with Face Brush, 175 ml","6294015174359",""
6386,2,"كوزمو - غسول الوجه الرغوي بالريتينول مع فرشاة وجه ، 175 مل","6294015174359",""
6387,1,"Cosmo Vitamin C Foaming Face Wash with Built-in Brush, 175ml","6294015164244",""
6387,2,"غسول الوجه الرغوي بخلاصة فيتامين سي مع فرشاة من كوزمو , 175 مل","6294015164244",""
6388,1,"Florence Korean Rice Exfoliating and Whitening Face Wash Gel - 150ml","5280270131290",""
6388,2,"غسول جل مقشر ومبيض للوجه بالأرز الكوري من فلورنس 150مل","5280270131290",""
6389,1,"Salon System Moisturizing Shaving Gel - 1200 ml","2000056850206",""
6389,2,"صالون سيستم جل حلاقة مرطب للبشرة - 1200 مل","2000056850206",""
6390,1,"Cosmo - Cleansing Lemon Toner, 250 ml","6294015133486",""
6390,2,"كوزمو - تونر منظف بالليمون ،250 مل","6294015133486",""
6391,1,"Cosmo - Papaya Skin Cleansing and Whitening Toner, 250 ml","6294015133462",""
6391,2,"كوزمو - تونر لتنظيف البشرة وتبييضها بالبابايا ,250 مل","6294015133462",""
6392,1,"Cosmo Rose Skin Cleansing Toner - 250ml","6294015133493",""
6392,2,"تونر لتنظيف البشرة بالورد من كوزمو 250 مل","6294015133493",""
6393,1,"St. Dalfour Philippines Skin Whitening Cream - 50g","0760851637861",""
6393,2,"دالفور كريم تفتيح وتبييض البشرة - 50 جرام","0760851637861",""
6394,1,"Osha Beauty Antiperspirant Wipes - 10 Pieces","62913412445637",""
6394,2,"اوشا بيوتي مناديل مضادة للتعرق - 10 قطع","62913412445637",""
6395,1,"Sensation Roll-On Deodorant to lighten and tighten the skin with Q10 serum from Pure Beauty - two pieces","6281104653567",""
6395,2,"مزيل عرق رول سنسايشن لتفتيح البشرة وشدها بسيروم Q10 من بيور بيوتي - حبتين","6281104653567",""
